ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,Longitude,Latitude,AddressLine1
17/08/2013,4378,Success,35509,10/00252/COM,Jeddah Foodstore,Retailers - other,4613,143 Allison Street,Glasgow,G42 8RY,Pass,fhis_pass_en-GB,31/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26394,55.836639,
17/08/2013,4378,Success,10411,04/00192/COM,Jeely Piece Club (Playzone),Hospitals/Childcare/Caring Premises,5,55 Machrie Drive,Glasgow,,Pass,fhis_pass_en-GB,05/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.22268078,55.80839708,
17/08/2013,4378,Success,26429,08/00295/COM,Jellyhill,Restaurant/Cafe/Canteen,1,195 Hyndland Road,Glasgow,G12 9HT,Pass,fhis_pass_en-GB,15/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.305528,55.876022,
17/08/2013,4378,Success,562658,13/00482/COM,Jessie Hoyle,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,20/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,106072,36710/0009/0/000,JET,Retailers - other,4613,9 Hamilton Road,Glasgow,G32 9QD,Pass,fhis_pass_en-GB,27/06/2002,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.159496,55.841896,
17/08/2013,4378,Success,410597,08/00851/COM,Jet Broomfield Service Station,Retailers - other,4613,572 Broomfield Road,Glasgow,G21 3HN,Improvement Required,fhis_improvement_required_en-GB,28/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.207154,55.881817,
17/08/2013,4378,Success,83667,20560/0002/0/000,Jet Hillington,Takeaway/sandwich shop,7844,2 Carnegie Road,Glasgow,G52 4NY,Pass,fhis_pass_en-GB,17/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.362673,55.856136,
17/08/2013,4378,Success,23213,07/00618/COM,Jet Service Station,Retailers - other,4613,519 Garscube Road,Glasgow,G20 7LD,Pass,fhis_pass_en-GB,18/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.265658,55.876592,
17/08/2013,4378,Success,35070,10/00184/COM,Jewson Cafe,Restaurant/Cafe/Canteen,1,85 David Street,Glasgow,G40 2UH,Pass,fhis_pass_en-GB,28/04/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.217727,55.852463,
17/08/2013,4378,Success,433000,12/00615/COM,Jim Stephen House,Hospitals/Childcare/Caring Premises,5,20 Wanlock Street,Glasgow,G51 3AB,Pass,fhis_pass_en-GB,24/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.314444,55.865187,
17/08/2013,4378,Success,30884,09/00309/COM,Jim's Deli,Takeaway/sandwich shop,7844,2 Landressy Street,Glasgow,G40 1BP,Improvement Required,fhis_improvement_required_en-GB,23/05/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.227581,55.849031,
17/08/2013,4378,Success,56096,12670/0021/0/000,Jinty's McGintys,Pub/bar/nightclub,7843,21 Ashton Lane,Glasgow,G12 8SJ,Pass,fhis_pass_en-GB,04/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.292992,55.87463,
17/08/2013,4378,Success,433058,12/00694/COM,JJ Diner,Restaurant/Cafe/Canteen,1,1353 Dumbarton Road,Glasgow,G14 9UZ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.343177,55.875742,
17/08/2013,4378,Success,26866,08/00585/COM,JJ's Off Sales,Retailers - other,4613,239 High Street,Glasgow,G4 0QR,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.239688,55.860657,
17/08/2013,4378,Success,102367,33930/0092/0/000,Joanna Goodbite,Takeaway/sandwich shop,7844,92 George Street,Glasgow,G1 1RF,Pass,fhis_pass_en-GB,26/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.24462,55.861376,
17/08/2013,4378,Success,56583,12800/0182/0/000,Jobcentre,Restaurant/Cafe/Canteen,1,182 Atlas Road,Glasgow,G21 4TP,Pass,fhis_pass_en-GB,24/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.2299,55.881982,
17/08/2013,4378,Success,200655,12/00132/COM,Joe Delucci's,Retailers - other,4613,763 Barrhead Road,Glasgow,G53 6AG,Pass,fhis_pass_en-GB,31/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.342073,55.822898,Unit K6
17/08/2013,4378,Success,114342,43360/0012/0/000,Joes Off Sales,Retailers - other,4613,12 Ladyloan Place,Glasgow,,Improvement Required,fhis_improvement_required_en-GB,28/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.37797847,55.91764779,
17/08/2013,4378,Success,126196,55090/0016/0/000,Johal's Foodstore,Retailers - other,4613,16 Quebec Wynd,Glasgow,G32 8AH,Pass,fhis_pass_en-GB,11/12/2002,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.15448,55.830912,
17/08/2013,4378,Success,31133,09/00500/COM,John Brown Butchers,Retailers - other,4613,846 Boclair Road,Glasgow,G62 6EP,Pass,fhis_pass_en-GB,24/06/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.286158,55.926417,
17/08/2013,4378,Success,31367,09/00831/COM,John G Russell,Manufacturers/packers,7839,36 Ainslie Road,Glasgow,G52 4RU,Pass,fhis_pass_en-GB,15/12/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.359901,55.859425,
17/08/2013,4378,Success,116191,45370/0093/0/000,John Lewis,Restaurant/Cafe/Canteen,1,93 Lister Street,Glasgow,G4 0BZ,Pass,fhis_pass_en-GB,22/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.242736,55.867503,
17/08/2013,4378,Success,371783,12/00036/COM,John Lewis Cafe,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,G1 2GF,Pass,fhis_pass_en-GB,20/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25248,55.862985,Level 3/SU48
17/08/2013,4378,Success,78069,18490/0220/3/071,John Lewis The Place To Eat,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,G1 2GF,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,20/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25248,55.862985,John Lewis
17/08/2013,4378,Success,95617,28620/0350/A/000,John McDonald Butchers,Retailers - other,4613,350 Duke Street,Glasgow,G31 1RB,Pass,fhis_pass_en-GB,03/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.220115,55.858189,
17/08/2013,4378,Success,55141,12440/0002/0/000,John Paul Academy,School/college/university,7845,2 Arrochar Street,Glasgow,G23 5LY,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,04/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.296332,55.90411,
17/08/2013,4378,Success,31091,09/00447/COM,John Paul II Primary School,Restaurant/Cafe/Canteen,1,29 Dunagoil Road,Glasgow,,Pass,fhis_pass_en-GB,18/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.23440874,55.80011845,
17/08/2013,4378,Success,548289,13/00315/COM,John Vallance,Distributors/Transporters,7,130 Blochairn Road,Glasgow,G21 2DU,Pass,fhis_pass_en-GB,03/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.213723,55.869143,Block D Unit 12
17/08/2013,4378,Success,480312,17140/0614/0/000,John's Fish and Chicken Bar,Takeaway/sandwich shop,7844,614 Boydstone Road,Glasgow,G46 8NF,Pass,fhis_pass_en-GB,15/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.321172,55.810532,
17/08/2013,4378,Success,315990,55600/0112/0/000,Jordanhill Bowling Club,Restaurant/Cafe/Canteen,1,112 Randolph Road,Glasgow,G11 7DU,Pass,fhis_pass_en-GB,13/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.32395,55.879837,
17/08/2013,4378,Success,31233,09/00681/COM,Jordanhill House,Hospitals/Childcare/Caring Premises,5,533 Anniesland Road,Glasgow,G13 1TP,Pass,fhis_pass_en-GB,04/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.350169,55.885361,
17/08/2013,4378,Success,91627,25410/0614/0/000,Jordanhill Newsagents,Retailers - other,4613,614 Crow Road,Glasgow,G13 1NP,Pass,fhis_pass_en-GB,18/11/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.325395,55.884753,
17/08/2013,4378,Success,221724,67290/0028/0/000,Jordanhill Parish Church Cafe,Other catering premises,7841,28 Woodend Drive,Glasgow,G13 1QT,Pass,fhis_pass_en-GB,29/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.329451,55.885197,
17/08/2013,4378,Success,100667,32480/0327/0/000,Jo's Store,Retailers - other,4613,327 Forge Street,Glasgow,G21 2AH,Improvement Required,fhis_improvement_required_en-GB,19/05/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.204959,55.876104,
17/08/2013,4378,Success,50022,11120/0364/0/000,J's Foodstore,Retailers - other,4613,364 Amulree Street,Glasgow,G32 7SJ,Pass,fhis_pass_en-GB,24/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.165576,55.847254,
17/08/2013,4378,Success,26979,08/00715/COM,Jules,Restaurant/Cafe/Canteen,1,328 Argyle Street,Glasgow,G2 8LY,Pass,fhis_pass_en-GB,16/12/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.261711,55.859031,
17/08/2013,4378,Success,33840,10/00070/COM,Juliane,Restaurant/Cafe/Canteen,1,117 Moss Side Road,Glasgow,G41 3UP,Pass,fhis_pass_en-GB,04/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.285862,55.832467,Flat 2/1
17/08/2013,4378,Success,36098,10/00530/COM,Jumpin' Jaks,Restaurant/Cafe/Canteen,1,292 Sauchiehall Street,Glasgow,G2 3JA,Pass,fhis_pass_en-GB,24/07/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.263684,55.865763,
17/08/2013,4378,Success,29455,09/00083/COM,Jurassic Jungle,Restaurant/Cafe/Canteen,1,29 Saracen Street,Glasgow,G22 5HT,Pass,fhis_pass_en-GB,17/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25528,55.879308,Unit 5
17/08/2013,4378,Success,110426,40100/0080/0/000,Jury's Inn Glasgow,Hotel/bed & breakfast/guest house,7842,80 Jamaica Street,Glasgow,G1 4QG,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,10/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.257771,55.857225,
17/08/2013,4378,Success,551908,13/00444/COM,K and J Halal Grocers,Retailers - other,4613,296 Allison Street,Glasgow,G42 8HD,Awaiting Inspection,fhis_awaiting_inspection_en-GB,03/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259544,55.835479,
17/08/2013,4378,Success,27043,08/00926/COM,K Street Cafe,Restaurant/Cafe/Canteen,1,1 Kay Street,Glasgow,G21 1JY,Pass,fhis_pass_en-GB,20/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.230098,55.884036,
17/08/2013,4378,Success,315926,12/00245/COM,K V T A Bath Street,Restaurant/Cafe/Canteen,1,104 Bath Street,Glasgow,G2 2EN,Improvement Required,fhis_improvement_required_en-GB,26/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.258163,55.864264,
17/08/2013,4378,Success,360792,12/00207/COM,K2,Takeaway/sandwich shop,7844,1847 Paisley Road West,Glasgow,G52 3SX,Improvement Required,fhis_improvement_required_en-GB,20/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.34446,55.845304,
17/08/2013,4378,Success,19350,06/00463/COM,Kabana Restaurant,Restaurant/Cafe/Canteen,1,64 Seaward Street,Glasgow,G41 1HL,Pass,fhis_pass_en-GB,18/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.277816,55.852982,
17/08/2013,4378,Success,480307,12/00983/COM,Kadir's Fish And Chip Shop,Takeaway/sandwich shop,7844,1418 Gallowgate,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,27/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,,,
17/08/2013,4378,Success,84940,21160/0506/0/000,Kaka Sweet Centre,Takeaway/sandwich shop,7844,506 Cathcart Road,Glasgow,G42 7BX,Pass,fhis_pass_en-GB,24/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25734,55.837119,
17/08/2013,4378,Success,97312,30130/0050/0/000,Kaldis,Pub/bar/nightclub,7843,50 Edinburgh Road,Glasgow,G69 6DN,Pass,fhis_pass_en-GB,01/11/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.108094,55.853636,
17/08/2013,4378,Success,315936,12/00260/COM,Kama Sutra Restaurant,Restaurant/Cafe/Canteen,1,331 Sauchiehall Street,Glasgow,G2 3HW,Pass,fhis_pass_en-GB,23/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.265169,55.865457,
17/08/2013,4378,Success,53588,12070/1100/0/000,Kanco Newsagents And Grocers,Retailers - other,4613,1098 Argyle Street,Glasgow,G3 8LY,Improvement Required,fhis_improvement_required_en-GB,12/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.283491,55.864741,
17/08/2013,4378,Success,562669,13/00500/COM,Kandy Krunch,Restaurant/Cafe/Canteen,1,54 Calton Entry,Glasgow,G40 2SB,Awaiting Inspection,fhis_awaiting_inspection_en-GB,19/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.236991,55.854603,Unit 7
17/08/2013,4378,Success,193932,12/00056/COM,Karemore West End Out Of School Club,Restaurant/Cafe/Canteen,1,110 Otago Street,Glasgow,G12 8NR,Awaiting Inspection,fhis_awaiting_inspection_en-GB,26/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.301699,55.881588,
17/08/2013,4378,Success,30737,09/00259/COM,Karen's Kitchen,Takeaway/sandwich shop,7844,142 Leithland Road,Glasgow,G53 5AT,Pass,fhis_pass_en-GB,11/08/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.352615,55.829321,
17/08/2013,4378,Success,36337,10/00955/COM,Kashmir Stores,Retailers - other,4613,608 Eglinton Street,Glasgow,G5 9RR,Pass,fhis_pass_en-GB,30/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.262232,55.844633,
17/08/2013,4378,Success,97481,30280/0469/0/000,Kashmir Stores,Retailers - other,4613,469 Eglinton Street,Glasgow,G5 9RU,Improvement Required,fhis_improvement_required_en-GB,20/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26157,55.844519,
17/08/2013,4378,Success,31148,09/00524/COM,Kate's,Takeaway/sandwich shop,7844,1009 Argyle Street,Glasgow,G3 8LZ,Pass,fhis_pass_en-GB,20/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.2832,55.864144,
17/08/2013,4378,Success,96942,29900/0031/0/000,Kate's Kitchen,Takeaway/sandwich shop,7844,31 Eastmuir Street,Glasgow,G32 0HS,Pass,fhis_pass_en-GB,10/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.158337,55.851821,
17/08/2013,4378,Success,118824,48100/0080/0/000,Katrina's Cafe (within Intercity Motor Auctions),Restaurant/Cafe/Canteen,1,77 Melbourne Street,Glasgow,G31 1BQ,Pass,fhis_pass_en-GB,24/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.23149,55.858154,
17/08/2013,4378,Success,45237,10980/0022/0/000,Kaurs Mini Market,Retailers - other,4613,22 Allison Street,Glasgow,G42 8NN,Pass,fhis_pass_en-GB,14/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.268822,55.836836,
17/08/2013,4378,Success,36171,10/00592/COM,Kaygu Samye Dzong (Glasgow),Other catering premises,7841,7 Ashley Street,Glasgow,G3 6DR,Pass,fhis_pass_en-GB,06/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.272957,55.869357,
17/08/2013,4378,Success,360795,12/00267/COM,Kayla's Cafe,Takeaway/sandwich shop,7844,419 Gallowgate,Glasgow,G40 2DY,Pass,fhis_pass_en-GB,28/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.228471,55.855926,
17/08/2013,4378,Success,315953,12/00296/COM,Kebab City,Takeaway/sandwich shop,7844,182 Riverford Road,Glasgow,G43 2DE,Pass,fhis_pass_en-GB,14/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.288925,55.821005,
17/08/2013,4378,Success,48895,11/00499/COM,Kebab City,Takeaway/sandwich shop,7844,478 Sauchiehall Street,Glasgow,G2 3LW,Pass,fhis_pass_en-GB,24/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.268862,55.866296,
17/08/2013,4378,Success,10788,04/00308/COM,Kebab Express,Takeaway/sandwich shop,7844,1300 Duke Street,Glasgow,G31 4EB,Pass,fhis_pass_en-GB,08/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.199841,55.853449,Units 36/37
17/08/2013,4378,Success,53596,12070/1292/0/000,Kebab Palace,Takeaway/sandwich shop,7844,1292 Argyle Street,Glasgow,G3 8AB,Pass,fhis_pass_en-GB,24/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.290045,55.866929,
17/08/2013,4378,Success,104342,35510/1163/0/000,Kebabish,Takeaway/sandwich shop,7844,1163 Govan Road,Glasgow,G51 4RQ,Pass,fhis_pass_en-GB,31/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.330759,55.86407,
17/08/2013,4378,Success,18426,06/00126/COM,Kebabish Grill,Restaurant/Cafe/Canteen,1,323 Victoria Road,Glasgow,G42 7SA,Pass,fhis_pass_en-GB,06/11/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.263854,55.838186,
17/08/2013,4378,Success,14531,05/00016/COM,Kelbourne Nursery,Hospitals/Childcare/Caring Premises,5,109 Hotspur Street,Glasgow,G20 8LH,Pass,fhis_pass_en-GB,03/02/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.287308,55.883984,
17/08/2013,4378,Success,108625,38880/0109/0/000,Kelbourne School,Hospitals/Childcare/Caring Premises,5,109 Hotspur Street,Glasgow,G20 8LH,Pass,fhis_pass_en-GB,16/06/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.287308,55.883984,
17/08/2013,4378,Success,125743,54310/0688/0/000,Kelly's Bar,Pub/bar/nightclub,7843,688 Pollokshaws Road,Glasgow,G41 2QB,Pass,fhis_pass_en-GB,11/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.269359,55.837285,
17/08/2013,4378,Success,14539,05/00017/COM,Kelly's General Store,Retailers - other,4613,25 Sandbank Street,Glasgow,G20 0PQ,Pass,fhis_pass_en-GB,24/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.291023,55.893028,
17/08/2013,4378,Success,48942,11/00562/COM,Kelvin Diesels,Restaurant/Cafe/Canteen,1,135 Helen Street,Glasgow,G51 3HD,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.314707,55.856455,
17/08/2013,4378,Success,118084,47390/1720/0/000,Kelvin Dock Bar,Pub/bar/nightclub,7843,1720 Maryhill Road,Glasgow,G20 0HF,Pass,fhis_pass_en-GB,24/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.296841,55.893773,
17/08/2013,4378,Success,78213,18560/0015/0/000,Kelvin Hotel,Hotel/bed & breakfast/guest house,7842,15 Buckingham Terrace,Glasgow,G12 8EB,Pass,fhis_pass_en-GB,03/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.286752,55.877262,
17/08/2013,4378,Success,65030,14560/0091/A/000,Kelvindale Bowling Club,Restaurant/Cafe/Canteen,1,91 Baronald Drive,Glasgow,G12 0HP,Pass,fhis_pass_en-GB,27/07/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.302954,55.890594,
17/08/2013,4378,Success,94235,27420/0011/0/000,Kelvindale Primary School,School/college/university,7845,11 Dorchester Place,Glasgow,G12 0BP,Pass,fhis_pass_en-GB,17/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.314037,55.887897,
17/08/2013,4378,Success,556092,13/00445/COM,Kelvingrove Cafe,Restaurant/Cafe/Canteen,1,1163 Argyle Street,Glasgow,G3 8TB,Improvement Required,fhis_improvement_required_en-GB,04/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.285222,55.864816,
17/08/2013,4378,Success,511151,13/00174/COM,Kelvingrove Hotel,Hotel/bed & breakfast/guest house,7842,944 Sauchiehall Street,Glasgow,G3 7TH,Pass,fhis_pass_en-GB,19/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.285684,55.866156,
17/08/2013,4378,Success,111373,40820/0001/0/000,Kelvingrove Museum and Art Gallery (KG Cafe And Coffee Bar),Restaurant/Cafe/Canteen,1,1 Kelvingrove Park,Glasgow,G3 8AG,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,27/01/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.290564,55.86842,Kelvingrove Art Gallery
17/08/2013,4378,Success,31265,09/00729/COM,Kelvingrove Store,Retailers - other,4613,906 Sauchiehall Street,Glasgow,G3 7TF,Pass,fhis_pass_en-GB,29/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.284479,55.865774,
17/08/2013,4378,Success,128264,58160/0020/0/000,Kelvinhaugh Primary School,School/college/university,7845,20 Sandyford Street,Glasgow,G3 8QJ,Pass,fhis_pass_en-GB,18/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.296715,55.864315,
17/08/2013,4378,Success,104710,35770/1030/0/000,Kelvinside Academy Playing Grounds,Restaurant/Cafe/Canteen,1,1030 Great Western Road,Glasgow,G12 0LX,Pass,fhis_pass_en-GB,29/01/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.308763,55.887421,
17/08/2013,4378,Success,193921,43540/0017/0/000,Kelvinside Kindergarden,Hospitals/Childcare/Caring Premises,5,17 Lancaster Crescent Lane,Glasgow,G12 0RS,Pass,fhis_pass_en-GB,10/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.301495,55.882434,
17/08/2013,4378,Success,133976,67000/0163/0/000,Kelvinside Mini Market,Retailers - other,4613,163 Wilton Street,Glasgow,,Improvement Required,fhis_improvement_required_en-GB,26/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.27898812,55.87882036,
17/08/2013,4378,Success,10028,04/00110/COM,Kember And Jones,Restaurant/Cafe/Canteen,1,134 Byres Road,Glasgow,G12 8TD,Pass,fhis_pass_en-GB,11/11/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.295156,55.873646,
17/08/2013,4378,Success,132791,64980/0043/0/000,Kenburn Social Club,Restaurant/Cafe/Canteen,1,43 Vulcan Street,Glasgow,G21 4BP,Pass,fhis_pass_en-GB,14/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.232732,55.881185,
17/08/2013,4378,Success,111791,41090/0010/0/000,Kennishead Tenants Hall,Restaurant/Cafe/Canteen,1,10 Kennishead Avenue,Glasgow,G46 8RA,Pass,fhis_pass_en-GB,07/10/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.323675,55.813163,
17/08/2013,4378,Success,129530,60380/1171/0/000,Kentucky Fried Chicken,Takeaway/sandwich shop,7844,1171 Springburn Road,Glasgow,G21 1LZ,Pass,fhis_pass_en-GB,21/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.233432,55.887517,
